date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linegreen,lineopen,linedok,linedunk,linefox,linerpi,lineash
11/17/2008,Siena,82,Boise St.,52,12.5,9.13,4.42,4.42,4.42,0,,21.48,,12.5,4.82,9.64,10,,
11/17/2008,George Mason,89,Brown,52,13.5,11.22,11.74,11.74,11.74,0,,9.09,,12.5,12.39,14.38,8,,
11/17/2008,Missouri,103,Chattanooga,75,14,16.07,13.44,13.44,13.44,0,,22.66,,14,14.29,18.58,14,,
11/17/2008,St. John's,86,Cornell,75,4,1.38,2.63,2.63,2.63,1,,0.71,,4,1.48,0.84,0.01,,
11/17/2008,Purdue,87,Eastern Michigan,58,21.5,21.09,18.69,18.69,18.69,0,,26.36,,20.5,19.73,24.07,19,,
11/17/2008,Arizona,75,Florida Atlantic,62,19,22.3,22.23,22.23,22.23,0,,22.43,,18,22.51,22.42,22,,
11/17/2008,Villanova,107,Fordham,68,21,20.89,16.02,16.02,16.02,0,,32.17,,21,17.72,23.41,20,,
11/17/2008,St. Mary's,99,Fresno St.,85,21.5,16.49,12.42,12.42,12.42,0,,23.27,,21.5,13.3,17.54,20,,
11/17/2008,Davidson,99,James Madison,64,15,20.35,19.02,19.02,19.02,1,,22.84,,16.5,16.16,22.05,23,,
11/17/2008,Mississippi St.,78,Louisiana-Monroe,49,18.5,23.89,22.36,22.36,22.36,0,,35.49,,18,22.12,16.01,25,,
11/17/2008,Georgia,53,Loyola-Chicago,74,6.5,6.88,7.04,7.04,7.04,1,,6.71,,7,5.36,4.13,11,,
11/17/2008,Boston College,90,Loyola-Maryland,57,15,12.77,13.47,13.47,13.47,0,,12.16,,14,15.06,10.47,12,,
11/17/2008,Memphis,80,Massachusetts,58,14,17.72,16,16,16,0,,19.72,,15,16.07,19.55,19,,
11/17/2008,Pittsburgh,82,Miami-Ohio,53,12.5,13.83,13.04,13.04,13.04,0,,14.37,,13,12.96,15.54,14,,
11/17/2008,Oklahoma,94,Miss Valley St.,53,30.5,31.52,25.42,25.42,25.42,0,,39.12,,30.5,32.26,33.91,33,,
11/17/2008,Oklahoma St.,100,North Texas,88,13,13.95,11.65,11.65,11.65,0,,18.3,,11,13.14,14.94,14,,
11/17/2008,Central Michigan,57,SW Missouri St.,60,1.5,-3.3,-5.71,-5.71,-5.71,0,,-1.1,,-1,-3.61,-3.69,0.01,,
11/17/2008,UAB,64,Santa Clara,61,9.5,7.87,6.2,6.2,6.2,1,,12.22,,10,6.24,6.35,10,,
11/17/2008,Marist,54,St. Bonaventure,77,5,8.38,12.53,12.53,12.53,0,,4.69,,5,13.17,1.34,6,,
11/17/2008,Xavier,81,Toledo,65,19,21.1,18.92,18.92,18.92,0,,23.59,,20,18.77,23.42,23,,
11/17/2008,NC Wilmington,107,Troy St.,95,9,12.58,11.08,11.08,11.08,0,,15.13,,10,11.62,13.57,13,,
11/17/2008,UC Santa Barbara,59,Utah St.,61,3.5,1.87,1.18,1.18,1.18,0,,-1.24,,4,2.2,6.88,1,,
11/18/2008,San Diego St.,52,Arizona St.,59,-3.5,2.2,4.13,3.33,5.01,0,,-0.65,,-3,4.33,0.16,1,,
11/18/2008,Pepperdine,53,BYU,82,-11.5,-9.67,-10.26,-12.08,-8.6,0,,-11.44,,-10,-6.8,-6.08,-13,,
11/18/2008,Canisius,64,Buffalo,69,-4,-3.2,-2.81,-3.38,-2.24,0,,-5.28,,-2.5,-2.1,,-3,,
11/18/2008,Stanford,103,CS Northridge,85,10.5,16.6,19.06,19.86,18.33,0,,21.16,,11,16.3,7.93,16,,
11/18/2008,Cal Riverside,61,CS Sacramento,49,8.5,10.27,5.16,5.86,4.43,0,,19.5,,8.5,6.55,,15,,
11/18/2008,Valparaiso,69,Central Florida,52,4,4.38,3.48,3.98,3.07,0,,8.41,,4.5,4.87,1.95,4,,
11/18/2008,Washington,78,Cleveland St.,63,10,8.52,7.12,5.44,8.75,0,,9.48,,11,12.38,6.1,9,,
11/18/2008,Providence,100,Dartmouth,82,24.5,22.08,20.41,19.96,20.91,0,,29.99,,24,21.27,19.35,21,,
11/18/2008,Oklahoma,82,Davidson,78,3.5,0.88,0.79,0.33,1.35,0,,-2.03,,3.5,4.74,,0.01,,
11/18/2008,Western Michigan,71,Detroit,58,8.5,8.45,-0.02,-5.42,3.91,0,,14.24,,8.5,10.51,14.45,13,,
11/18/2008,Georgia,61,Eastern Michigan,60,6,8.86,9.78,9.07,10.49,0,,10.15,,5,7.77,8.68,7,,
11/18/2008,Santa Clara,61,Florida Atlantic,65,5.5,8.6,9.66,7.86,11.54,0,,7.37,,6.5,6.22,,10,,
11/18/2008,La Salle,61,Florida St.,65,-2.5,-4.65,-6.77,-7.27,-6.45,0,,-6.18,,-3,-4,-4.99,1,,
11/18/2008,UTEP,96,Georgia Southern,79,11,6.9,1.62,-2.12,4.46,0,,14.72,,10.5,8.42,,9,,
11/18/2008,Gonzaga,80,Idaho,46,27.5,26.47,22.58,21.7,23.87,0,,35.55,,28,26.21,24.46,27,,
11/18/2008,Northern Illinois,86,Indiana St.,79,-4,-4.69,-3.09,-3.25,-2.99,0,,-6.86,,-3.5,-2.25,-7.79,-5,,
11/18/2008,North Carolina,77,Kentucky,58,18,20.39,17.02,18.04,15.92,0,,28.98,,16,13.96,23.44,22,,
11/18/2008,Purdue,78,Loyola-Chicago,46,18.5,17.55,10.94,10,12.2,0,,24.47,,19,14.39,19.23,25,,
11/18/2008,Cornell,82,Loyola-Maryland,72,4.5,8.76,6.74,6.4,7.11,0,,14.86,,4.5,3.41,,12,,
11/18/2008,James Madison,62,Miss Valley St.,54,11,12.02,7.94,5.91,11.43,0,,21.96,,10.5,4.82,,16,,
11/18/2008,Colorado,82,Montana St.,85,12.5,14.95,10.94,11.21,10.69,0,,24.38,,11.5,12.49,,16,,
11/18/2008,San Diego,65,Nevada,51,5.5,4.54,0.89,0.05,1.7,0,,14.44,,6,0.62,7.42,3,,
11/18/2008,USC,73,New Mexico St.,60,15.5,14.07,12.92,13.35,12.48,0,,15.29,,16,13.16,18.14,12,,
11/18/2008,Colorado St.,85,Northern Colorado,74,6.5,8.08,9.94,10.43,9.59,0,,7.14,,7,8.25,,5,,
11/18/2008,Drexel,66,Pennsylvania,64,1.5,2.4,1.2,0.76,1.67,0,,4.09,,2,7.2,-1.3,2,,
11/18/2008,Portland St.,81,Portland,76,9.5,12.41,9.44,9.71,9.2,0,,13.22,,9,10.91,,19,,
11/18/2008,Syracuse,76,Richmond,71,16,17.35,15.6,15.64,15.8,0,,18.95,,16.5,16.47,20.23,17,,
11/18/2008,California,87,San Francisco,74,14,15.7,12.26,11.18,13.32,0,,18.75,,14,15.46,17.49,18,,
11/18/2008,Mississippi,89,South Alabama,71,10.5,11.63,10.22,10.1,10.35,0,,12.19,,11,8.55,13.59,15,,
11/18/2008,Boston College,82,St. John's,70,8,8.06,6.81,4.49,9.4,0,,3.31,,7.5,11.07,12.08,8,,
11/18/2008,Tennessee,91,Tennessee-Martin,64,24.5,26.45,26.64,26.05,27.42,0,,25.05,,25,31.72,,22,,
11/18/2008,Texas,76,Tulane,51,21.5,23.5,18.92,17.94,20.02,0,,28.14,,21.5,22.85,27.08,25,,
11/18/2008,Arizona,71,UAB,72,5,7.71,5.87,5.4,6.27,0,,7.98,,4,9.49,9.11,8,,
11/18/2008,Utah,79,Wisconsin-Green Bay,60,9,9.31,8.68,8.7,8.75,0,,12.07,,8,8.41,10.95,7,,
11/18/2008,Maryland,73,Youngstown St.,49,21,21.16,20.5,20.72,20.39,0,,22.25,,18,20.73,20.9,22,,
11/19/2008,Butler,64,Ball St.,55,14,19.55,22.09,22.83,21.41,0,,19.29,,14,21.62,12.14,20,,
11/19/2008,UC Irvine,69,Eastern Washington,74,8.5,8.18,7.79,7.97,7.61,0,,6.63,,7.5,5.74,10.13,11,,
11/19/2008,Saint Louis,74,Kent St.,76,-1,-3.13,-1.28,-0.73,-1.73,0,,-9.45,,0,-4.7,1.85,-4,,
11/19/2008,Drake,86,Morehead St.,70,15.5,20.19,20.66,20.44,20.89,0,,23.42,,15,21.32,13.07,22,,
11/19/2008,Arkansas St.,55,Murray St.,47,0,-0.32,3.48,3.53,3.37,0,,-7.07,,0,2.51,-3.24,-1,,
11/19/2008,Appalachian St.,87,NC Charlotte,84,-1.5,0.07,2.12,2.82,1.37,0,,-6.2,,-1,-1.01,1.42,2,,
11/19/2008,Wake Forest,120,NC Wilmington,88,22,15.79,8.19,7.15,9.24,0,,26.39,,18.5,11.41,21.54,19,,
11/19/2008,TCU,50,Nebraska,62,-5,-5.8,-5.07,-4.97,-5.17,0,,-14.37,,-3.5,-4.57,-1.74,-4,,
11/19/2008,Villanova,77,Niagara,62,16,18.61,13.77,13.19,14.49,0,,24.73,,18.5,17.6,22.64,19,,
11/19/2008,Illinois-Chicago,84,Northern Iowa,77,5.5,3.63,2.5,2.31,2.69,0,,9.49,,4.5,0.51,0.79,6,,
11/19/2008,Virginia,77,South Florida,75,7.5,7.51,8.37,8.7,8.03,0,,4.17,,7.5,9.7,4.47,10,,
11/19/2008,Clemson,93,Wofford,40,22,24.27,22.69,25.06,21.02,0,,29.32,,22,20.01,26.23,24,,
11/20/2008,Rice,81,Cal Poly SLO,76,4,2.29,-0.56,-1.06,-0.09,1,,5.24,,3,0.18,4.48,5,,
11/20/2008,Memphis,83,Chattanooga,71,22,23.64,20.08,18.99,21.17,1,,30.48,,21,19.19,27.04,25,,
11/20/2008,Virginia Tech,74,Fairfield,57,10,9.97,8.75,8.76,8.78,1,,15.17,,11,10,7.11,10,,
11/20/2008,Washington,74,Florida International,51,20,19.74,17.06,17.18,16.95,0,,19.99,,18.5,18.75,21.58,24,,
11/20/2008,Vanderbilt,63,Illinois,69,6.5,3.34,4.11,4.03,4.2,0,,0.17,,4.5,4.26,1.4,6,,
11/20/2008,Citadel,48,Iowa,70,-9,-10.57,-12.37,-12.09,-12.66,0,,-8.27,,-9,-12.54,-6.89,-11,,
11/20/2008,UCLA,52,Michigan,55,10,11.53,10.09,10.66,9.58,1,,9.23,,11.5,15.66,10.07,14,,
11/20/2008,Xavier,75,Missouri,71,2.5,5.96,6.52,6.59,6.45,1,,4.22,,3.5,6.51,6.97,5,,
11/20/2008,BYU,74,North Florida,41,33.5,31.89,31.97,31.79,32.17,0,,34.56,,32.5,23.13,35.69,34,,
11/20/2008,UNLV,87,Northern Arizona,71,17.5,16.31,14.47,14.74,14.19,0,,18.76,,17,14.43,19.74,16,,
11/20/2008,Duke,83,Southern Illinois,58,12.5,10.08,7.09,6.52,7.64,1,,10.75,,13,10.41,15.19,10,,
11/20/2008,Oklahoma St.,91,Tulsa,73,8.5,5.87,6.14,5.76,6.51,0,,4.19,,6.5,9.01,2.76,7,,
11/20/2008,Arkansas,68,UC Davis,59,11,21.42,24.25,25.97,22.76,0,,21.19,,13,22.74,9.86,26,,
11/20/2008,Seton Hall,63,USC,61,-9,-9.21,-7.86,-7.94,-7.78,1,,-10.7,,-9,-8.21,-12.61,-8,,
11/21/2008,Pittsburgh,86,Akron,67,20,15.85,10.56,9.98,11.19,0,,19.6,,21,11.15,25.2,18,,
11/21/2008,Washington St.,76,CS Sacramento,55,28,32.21,27.07,26.12,28.23,0,,42.18,,29,30.61,27.15,39,,
11/21/2008,USC,73,Chattanooga,46,12.5,13.22,11.58,10.15,13.16,1,,21.29,,13,12.49,11.21,11,,
11/21/2008,St. Bonaventure,81,Delaware,85,4.5,6.69,7.4,7.87,6.96,0,,1.32,,3,3.65,11.31,9,,
11/21/2008,Missouri,87,Fairfield,59,10,10.56,10.37,9.11,11.74,1,,11.89,,10.5,10.07,,10,,
11/21/2008,Wisconsin,60,Iona,58,17,18.78,18.73,18.32,19.25,1,,26.33,,16.5,17.69,12.09,19,,
11/21/2008,Connecticut,89,La Salle,81,16.5,15.25,12.18,11.24,13.27,1,,19.7,,16,13.53,18.75,15,,
11/21/2008,Duke,71,Michigan,56,13.5,12.73,11.49,11.43,11.6,1,,13.98,,14,15.53,10.84,13,,
11/21/2008,Utah,83,Mississippi,72,-1.5,-3.51,-2.44,-2.59,-2.29,1,,0.32,,-1.5,-6.46,-6.02,-4,,
11/21/2008,Marshall,67,Morgan St.,72,6,7.5,4.77,6.34,3.44,1,,12.46,,6,4.19,9.6,9,,
11/21/2008,UC Santa Barbara,67,North Carolina,84,-19,-17.25,-13.63,-13.49,-13.87,0,,-25.01,,-17.5,-11.97,-21.17,-18,,
11/21/2008,Cal Poly SLO,76,North Florida,42,11,8.1,8.6,8.32,8.88,1,,11.43,,11,6.93,8.04,5,,
11/21/2008,Tennessee St.,75,Northern Illinois,73,7,4.68,2.75,1.8,3.71,0,,8.39,,6,1.51,,8,,
11/21/2008,Loyola Marymount,54,Notre Dame,65,-23,-21.68,-19.86,-20.8,-19.15,0,,-32.36,,-21,-12.65,-18.1,-27,,
11/21/2008,UC Irvine,77,Oregon,84,-6.5,-4.71,-4.87,-5.05,-4.71,0,,-1.71,,-5.5,-4.97,-7.84,-4,,
11/21/2008,New Mexico St.,90,Pepperdine,66,14.5,15.6,13.3,13.2,13.47,0,,19.33,,14,13.39,11.24,23,,
11/21/2008,BYU,83,Rice,52,20.5,20.96,20.28,19.78,20.82,0,,18.35,,21,21.85,,24,,
11/21/2008,Valparaiso,66,San Diego,73,-6.5,-3.86,-1.21,-1.25,-1.18,1,,-5.77,,-6,-1.98,-7.95,-5,,
11/21/2008,Memphis,84,Seton Hall,70,13,13.53,10.8,10.08,11.42,1,,15.28,,13,16.23,10.15,18,,
11/21/2008,UCLA,77,Southern Illinois,60,7.5,7.74,5.25,4.11,6.19,1,,6.3,,8.5,11.12,,11,,
11/21/2008,Miami-Florida,70,Southern Miss,60,8,7.29,5.64,5.86,5.62,1,,5.23,,6,8.92,10.09,8,,
11/21/2008,Middle Tenn St.,66,Tennessee,76,-10.5,-10.42,-10.86,-10.37,-11.5,0,,-6.54,,-10,-10.69,-13.43,-10,,
11/21/2008,Xavier,63,Virginia Tech,62,1.5,4.25,6.2,5.39,6.87,1,,0.64,,2,5.37,4.21,3,,
11/21/2008,Portland,77,Yale,58,10.5,7.33,4.45,4.74,4.17,0,,13.6,,10,3.83,13.62,4,,
11/22/2008,Niagara,95,Appalachian St.,80,6.5,5.99,4.76,4.35,5.17,0,,6.83,,3.5,5.99,6.6,7,,
11/22/2008,SW Missouri St.,62,Arkansas,57,3,2.09,1.39,2.06,0.75,0,,2.47,,3,3.52,-0.24,4,,
11/22/2008,Saint Louis,53,Boston College,50,-1.5,-1.11,-1.35,-1.49,-1.21,0,,-2.87,,-2,1.38,-3.49,1,,
11/22/2008,Evansville,64,Buffalo,49,5.5,4.35,4.08,3.64,4.52,0,,3.89,,5,3.97,8.08,2,,
11/22/2008,BYU,76,Cal Poly SLO,64,22,23.18,21.42,21.81,21.28,0,,23.28,,22.5,19.84,24.86,28,,
11/22/2008,New Mexico,71,Central Florida,72,18.5,15.17,9.79,7.9,12.34,0,,20.71,,15,16.12,16.93,17,,
11/22/2008,NC Charlotte,70,Clemson,71,-2.5,-8.11,-9.46,-11.54,-7.32,0,,-9.76,,-4,-1.34,-10.68,-8,,
11/22/2008,Siena,74,Cornell,56,14,11.71,9.67,8.54,10.83,0,,15.05,,13.5,7.25,15.57,13,,
11/22/2008,Illinois-Chicago,63,DePaul,67,2,4.07,1.64,1.92,1.37,0,,9.02,,3.5,4.2,0.9,7,,
11/22/2008,Georgetown,81,Drexel,53,22.5,23.76,20.62,20.43,20.8,0,,28.62,,23,18.82,28.91,25,,
11/22/2008,Texas Tech,98,Eastern Kentucky,84,19,18.54,15.6,15.81,15.51,0,,21.17,,19,15.52,22.2,21,,
11/22/2008,Detroit,62,Eastern Michigan,47,2,0.64,2.84,2.69,3,0,,-0.44,,1.5,2.42,-1.84,-2,,
11/22/2008,Tennessee-Martin,82,Elon,65,6.5,5.3,2.51,2.37,2.65,0,,5.04,,5.5,2.87,6.85,12,,
11/22/2008,South Alabama,93,Florida A&M,64,19.5,15.56,13.14,12.62,13.8,1,,21.1,,19,14.13,16.72,15,,
11/22/2008,San Diego St.,80,Fresno St.,56,14,14.85,9.45,9.52,9.37,0,,23.88,,16,12.77,18.59,15,,
11/22/2008,East Carolina,71,George Mason,77,-5.5,-9.09,-8.05,-7.5,-8.7,0,,-14.79,,-8,-7.75,-9.77,-6,,
11/22/2008,Auburn,83,George Washington,71,5,5.14,3.33,2.3,4.33,0,,8.92,,5,5.13,7.17,3,,
11/22/2008,Colorado,70,Harvard,57,10.5,10.27,11.23,10.22,12.26,0,,10.17,,11,9.5,8.46,11,,
11/22/2008,Boise St.,92,Idaho St.,84,5,10.63,13.16,14.03,12.33,0,,7.73,,4.5,12.58,2.09,15,,
11/22/2008,Valparaiso,55,Iona,75,3,7.34,6.07,6.09,6.11,1,,10.54,,3,4.71,11.6,5,,
11/22/2008,Georgia St.,73,Jacksonville St.,80,13,10.5,8.88,8.18,9.55,0,,9.94,,13,7.65,15.66,12,,
11/22/2008,Cleveland St.,59,Kansas St.,69,3,-0.68,-3.2,-1.9,-4.55,0,,0.22,,1.5,-1.75,2.9,1,,
11/22/2008,Southern Miss,76,La Salle,72,4,3.33,3.15,3.32,2.97,1,,8.81,,5,0.83,3.07,1,,
11/22/2008,Arkansas-Little Rock,78,Louisiana Tech,69,9,11.81,9.56,8.71,10.47,0,,17.49,,8,8.67,11.5,14,,
11/22/2008,Western Michigan,51,Loyola-Chicago,54,4,4.49,0.22,-2.06,2.42,0,,8.08,,7,4.48,4.01,10,,
11/22/2008,Fordham,67,Manhattan,81,0,3.77,6.11,6.26,5.95,0,,0.14,,1,5.09,-1.79,7,,
11/22/2008,Wisconsin-Green Bay,72,Marshall,66,-3.5,0.05,2.29,3.07,1.51,1,,2.84,,-4,-1.57,-1.58,-4,,
11/22/2008,Colorado St.,71,Minnesota,72,-1.5,-0.97,-1.36,-2.23,-0.49,0,,1.41,,-2.5,-1.14,0.64,-4,,
11/22/2008,Louisville,79,Morehead St.,41,29.5,31.53,28.37,29.15,27.85,0,,41.6,,29.5,27.23,33.38,30,,
11/22/2008,Utah,66,Morgan St.,37,9,12.98,11.59,12.34,10.84,1,,22.82,,7.5,6.8,14.09,11,,
11/22/2008,Rice,68,North Florida,46,17.5,13.07,12.22,12.43,12,1,,17.16,,17.5,11.88,13.97,11,,
11/22/2008,Cal Riverside,59,Northern Arizona,52,2.5,-3.25,-4.84,-4.55,-5.15,0,,-1.68,,0,-2.41,-3.73,-2,,
11/22/2008,Brown,64,Northwestern,73,-3,1.24,2.81,4.93,0.67,0,,-2.12,,-3,-1.16,0.14,5,,
11/22/2008,Austin Peay,68,Ohio,79,1.5,-0.63,-0.27,0.37,-0.9,0,,-3.58,,1.5,-1.84,-1.84,4,,
11/22/2008,Nevada,79,Oregon St.,71,14,15.53,14.73,15.82,13.68,0,,10.14,,13,12.59,17.94,23,,
11/22/2008,Old Dominion,62,UAB,77,2,-0.65,-0.32,-2.26,1,0,,-3.54,,-1,4,-4.12,1,,
11/22/2008,Rhode Island,92,VA Commonwealth,86,1,5.95,7.12,8.39,5.82,0,,4.01,,1,4.52,,7,,
11/22/2008,Long Beach St.,73,Weber St.,69,6.5,3.92,3.02,3.25,2.79,0,,4.96,,5.5,3.04,8.49,1,,
11/22/2008,Murray St.,89,Western Kentucky,61,3,-2.78,-6.43,-6.26,-6.6,0,,-3.39,,1,-3.34,2.9,0.01,,
11/22/2008,Marquette,100,Wisconsin-Milwaukee,80,19.5,20.75,14.19,14.01,14.4,0,,30.15,,20,20.35,24.58,21,,
11/22/2008,Central Michigan,70,Wright St.,68,-3.5,-2.64,-2.17,-2.36,-2,0,,-2.49,,-4,-1.93,-7.08,0.01,,
11/23/2008,Portland St.,76,Cal St. Fullerton,75,8.5,5.86,4.6,5.4,3.82,0,,11.49,,7,5.59,3.87,5,,
11/23/2008,Marist,83,Delaware,88,-4.5,6.79,8.52,8,9.05,0,,-0.1,,-4.5,9.56,8.23,6,,
11/23/2008,Chattanooga,42,Fairfield,61,-2,0.09,1.58,1.74,1.42,1,,-5.72,,-2.5,1.03,,2,,
11/23/2008,Morehead St.,74,Florida A&M,79,10,5.46,2.03,0.59,3.75,1,,6.58,,10.5,6.88,5.95,9,,
11/23/2008,Duquesne,85,Furman,65,16,15.96,14.6,14.69,14.51,0,,16.57,,14,12.88,17.09,20,,
11/23/2008,SMU,73,Illinois St.,84,-7,-6.79,-6.81,-7.16,-6.53,0,,-0.82,,-7,-4.67,-9.59,-12,,
11/23/2008,Mississippi,82,Marshall,78,9,9.77,10.23,10.53,9.94,1,,11.35,,8.5,7.71,12.09,7,,
11/23/2008,Connecticut,76,Miami-Florida,63,3.5,2.64,1.56,0.59,2.65,1,,3.22,,5,3.81,1.55,4,,
11/23/2008,USC,72,Missouri,83,2.5,2.71,2.17,1.71,2.9,1,,2.14,,1.5,3.29,5.23,1,,
11/23/2008,Duke,78,Montana,58,29.5,30.12,27.68,28.12,27.48,0,,33.89,,29,25.78,33.47,32,,
11/23/2008,Wisconsin-Green Bay,71,Morgan St.,54,,6.88,6.18,6.48,5.88,1,,13.4,,,4.45,5.05,6,,
11/23/2008,Kent St.,83,NC Wilmington,64,17.5,15.71,10.91,10.31,11.53,0,,21.97,,14,14.51,15.95,20,,
11/23/2008,Indiana St.,69,North Texas,80,4.5,5.13,1.76,1.19,2.31,0,,8.27,,4,6.3,6.71,6,,
11/23/2008,Arizona St.,61,Pepperdine,40,26,23.1,16.59,18.13,15.17,0,,30.07,,25,15.79,30.41,29,,
11/23/2008,UC Davis,72,Portland,75,1.5,-0.8,-1.63,-3.33,-0.26,0,,-3.26,,0,-1.4,3.44,0.01,,
11/23/2008,Wisconsin,64,San Diego,49,6,6.94,9.12,9.24,9.03,1,,6.23,,4,9.92,0.23,7,,
11/23/2008,Louisville,81,South Alabama,54,21,20.52,15.82,14.85,16.89,0,,26.04,,21,17.63,23.7,24,,
11/23/2008,Rutgers,63,St. Bonaventure,64,9,9.42,8.26,10.15,6.43,0,,17.66,,10,7.71,5.56,9,,
11/23/2008,Seton Hall,77,Virginia Tech,73,-4.5,-5.08,-1.91,-1.52,-2.23,1,,-9.34,,-5.5,-3.2,-8.18,-6,,
11/23/2008,Air Force,61,Wofford,74,9,12.03,11.54,9.99,13.25,0,,14.16,,8.5,11.95,14.81,8,,
11/23/2008,Memphis,58,Xavier,63,6,4.68,3.42,2.55,3.91,1,,5.06,,5,4.67,2.89,9,,
11/24/2008,Ohio St.,61,Bowling Green,57,12.5,19.84,20.47,19.85,21.11,0,,17.67,,12,22.54,16.88,21,,
11/24/2008,New Mexico,85,CS Northridge,74,15,15.54,11.65,8.92,15.86,0,,20.23,,14,14.77,16.43,17,,
11/24/2008,St. John's,73,Eastern Michigan,61,10,11.78,12.29,12.15,12.45,0,,12.5,,9.5,12,11.56,10,,
11/24/2008,Davidson,76,Florida Atlantic,60,23.5,21.96,17.62,15.42,20.05,0,,24.87,,21.5,17.54,26.88,27,,
11/24/2008,Eastern Washington,69,Idaho,59,9,10.29,9.77,9.38,10.53,0,,14.39,,9,11.93,7.52,8,,
11/24/2008,Notre Dame,88,Indiana,50,15,6.41,2.12,1.32,2.92,1,,8.86,,13.5,0.47,14.9,10,,
11/24/2008,Southern Miss,64,Iona,63,4,4.26,2.28,3.32,1.24,1,,13.07,,4.5,-0.19,1.12,7,,
11/24/2008,Hawaii,60,Iowa St.,59,-4,-3.75,-2.68,-2.85,-2.51,0,,-10.34,,-4.5,-0.89,-1.89,-4,,
11/24/2008,Massachusetts,74,Jacksonville St.,75,16,20.47,20.56,21.25,19.94,0,,20.22,,15,17.69,19.71,24,,
11/24/2008,Cornell,78,Loyola-Chicago,53,-1.5,-1.57,-4.2,-4.72,-3.72,1,,1.12,,-1.5,-0.99,-4.11,3,,
11/24/2008,James Madison,54,Loyola-Maryland,64,2,-0.51,0.1,1.08,-1.02,1,,2.26,,2,-2.24,-2.13,-1,,
11/24/2008,Wright St.,37,Miami-Ohio,55,1,1.65,0.39,-0.47,1.22,0,,-0.08,,0,4.14,3.09,2,,
11/24/2008,Vanderbilt,65,Middle Tenn St.,57,9.5,12.21,13.69,13.34,14.23,0,,7.09,,8.5,14.44,12.16,12,,
11/24/2008,Arizona,86,Miss Valley St.,52,22.5,27.73,23.49,22.47,24.72,1,,36.51,,21.5,29.79,27.88,25,,
11/24/2008,Boise St.,74,Montana St.,61,7,9.73,8.61,9.03,8.21,0,,16.42,,7,6.83,4.88,13,,
11/24/2008,Alabama,69,Oregon,92,4.5,0.29,-1.53,-2.89,-0.03,1,,5.23,,2.5,0.27,-1.86,1,,
11/24/2008,Miami-Florida,80,San Diego,45,6,4.47,4.33,4.22,4.44,1,,4.79,,5,3.9,2.48,7,,
11/24/2008,Georgia,54,Santa Clara,48,5.5,5.49,6.26,7.98,4.62,0,,8.05,,6,0.77,2.55,9,,
11/24/2008,Texas,68,St. Joseph's PA,50,9.5,10.03,6.8,6.39,7.26,1,,16.55,,9,9.05,12.95,8,,
11/24/2008,Florida,83,Syracuse,89,3.5,4.32,5.71,5.55,5.91,1,,1.8,,2.5,5.29,5.38,2,,
11/24/2008,Florida International,50,Toledo,46,2.5,-1.13,-3.46,-3.93,-3.05,0,,1.07,,2,-1.17,-0.71,1,,
11/24/2008,San Francisco,73,UC Santa Barbara,72,1.5,2.22,2.36,3.55,1.17,0,,-1.77,,0,3.69,2.7,4,,
11/24/2008,UTEP,67,UNLV,80,0,-0.3,-1.27,-1.22,-1.34,0,,-2.52,,-1.5,0.06,1.19,2,,
11/24/2008,La Salle,75,Valparaiso,70,1.5,-0.44,-3.45,-3.91,-2.99,1,,-1.57,,0,-1.7,2.51,5,,
11/24/2008,Kansas,73,Washington,54,6,9.59,10.06,10.06,10.14,1,,5.54,,4.5,15.61,3.18,13,,
11/24/2008,Connecticut,76,Wisconsin,57,5,1.61,-1.72,-2.57,-1.07,1,,1.94,,5,-2.43,9.78,4,,
11/24/2008,Oregon St.,52,Yale,53,9.5,7.7,5.63,5.05,6.21,0,,13.69,,9,7.94,11.33,2,,
11/25/2008,Tennessee-Martin,67,Arkansas St.,76,5.5,6.27,2.23,2.62,1.84,0,,11.41,,4.5,0.62,7.12,14,,
11/25/2008,Wisconsin-Milwaukee,69,Ball St.,82,6.5,6.48,5.81,5.25,6.37,0,,7.3,,8,8.4,3.55,8,,
11/25/2008,Washington St.,67,Canisius,41,19.5,23.4,22.59,22.13,23.68,0,,24.3,,19,27.18,16.13,27,,
11/25/2008,Toledo,56,Cleveland St.,77,-4.5,-3.65,-0.78,-1.39,-0.17,1,,-6.21,,-4,1.01,-9.14,-6,,
11/25/2008,Arkansas-Little Rock,71,Creighton,69,-3,-4.29,-5.42,-4.38,-6.6,0,,-1.66,,-3.5,-3.28,-6.84,-3,,
11/25/2008,Cornell,67,Eastern Michigan,54,5.5,6.13,6.29,7.6,5.01,1,,7.21,,6,4.82,9.13,3,,
11/25/2008,James Madison,81,Florida Atlantic,64,-5.5,-6.04,-6.72,-6.75,-6.74,1,,-5.64,,-3,-5.05,,-6,,
11/25/2008,Dartmouth,68,Furman,63,-1,2.23,-0.84,-2.32,0.39,0,,3,,-1.5,0.66,5.66,6,,
11/25/2008,Troy St.,68,Georgia St.,63,-1,1.27,3.78,5.04,2.74,0,,-7.53,,-1,4.08,2.31,1,,
11/25/2008,St. Joseph's PA,80,Indiana,54,9.5,2.21,0.14,-2.29,2.09,1,,1.54,,6.5,-2.32,8.22,6,,
11/25/2008,Idaho St.,82,Long Beach St.,88,1,2.29,0.96,1.23,0.68,0,,1.06,,2.5,-0.63,5.39,6,,
